Long run on 2020-01-01: 18.78 miles at 10:15/mi, avg HR 143 bpm, elevation gain 73 ft. Location: Central Park. Weather was breezy. Perceived effort 5/10.
Week 19, day 2: Interval run. 13.0 miles, 6:12/mi, 164 bpm avg HR. Ran at the greenway. Felt effortless.
Week 47, day 1: Interval run. 16.5 miles, 6:24/mi, 124 bpm avg HR. Ran at the trails. Finished feeling fresh.
Got out for a trail today — 9.3 miles around the waterfront. Pace was 12:00/mi. Mentally tough. Weather was hot.
14.7 miles at 9:38 average pace through the forest preserve. Rainy conditions. Felt strong. Heart rate averaged around 158 bpm.
Morning long run in windy conditions. Covered 8.1 miles at the treadmill in 84 minutes. In the zone. Effort: 8/10.
Morning interval in foggy conditions. Covered 12.1 miles at the lake path in 89 minutes. Felt tired from yesterday. Effort: 7/10.
11.6 miles at 9:45 average pace through Central Park. Muggy conditions. Felt tired from yesterday. Heart rate averaged around 147 bpm.
Got out for a trail today — 4.9 miles around the canal trail. Pace was 11:56/mi. Mentally tough. Weather was breezy.
13.2 miles at 10:34 average pace through Riverside Park. Crisp conditions. Had to walk a bit. Heart rate averaged around 146 bpm.
Morning interval in rainy conditions. Covered 11.5 miles at the greenway in 90 minutes. Legs felt heavy. Effort: 9/10.
Week 7, day 3: Interval run. 3.4 miles, 6:43/mi, 120 bpm avg HR. Ran at the hills. Finished feeling fresh.
10.0 miles at 8:25 average pace through the lake path. Overcast conditions. Felt tired from yesterday. Heart rate averaged around 170 bpm.
Week 44, day 6: Race run. 17.9 miles, 7:45/mi, 154 bpm avg HR. Ran at the forest preserve. Felt strong.
14.0 miles at 6:50 average pace through the trails. Perfect weather conditions. Felt strong. Heart rate averaged around 157 bpm.
Training log: long run — 14.7mi @ 10:18. Conditions: cold. Notes: breathing felt easy. Elevation gain: 591 ft.
Week 52, day 6: Long run run. 15.7 miles, 10:14/mi, 126 bpm avg HR. Ran at the hills. Had to walk a bit.
Week 45, day 5: Long run run. 12.6 miles, 10:55/mi, 136 bpm avg HR. Ran at the waterfront. Felt tired from yesterday.
Race prep for Chicago Marathon. 6.2 miles at 6:14/mi. Working toward half PR. Felt strong.
Got out for a interval today — 12.1 miles around the forest preserve. Pace was 6:57/mi. Felt strong. Weather was perfect weather.
Week 4, day 1: Race run. 7.2 miles, 7:14/mi, 172 bpm avg HR. Ran at the hills. Felt effortless.
Got out for a interval today — 12.6 miles around the beach path. Pace was 7:06/mi. Mentally tough. Weather was muggy.
Week 42, day 6: Race run. 11.3 miles, 6:42/mi, 122 bpm avg HR. Ran at the neighborhood. Heart rate was elevated.
Got out for a trail today — 9.9 miles around the treadmill. Pace was 10:55/mi. Finished feeling fresh. Weather was foggy.
Got out for a tempo today — 19.1 miles around the forest preserve. Pace was 8:25/mi. Felt strong. Weather was cold.
Training log: long run — 18.7mi @ 9:12. Conditions: sunny. Notes: felt effortless. Elevation gain: 710 ft.
Week 44, day 3: Fartlek run. 11.8 miles, 8:10/mi, 139 bpm avg HR. Ran at the waterfront. Felt strong.
Morning trail in breezy conditions. Covered 9.4 miles at the greenway in 101 minutes. Felt strong. Effort: 9/10.
Got out for a recovery today — 15.2 miles around the waterfront. Pace was 11:31/mi. Mentally tough. Weather was foggy.
Got out for a long run today — 18.1 miles around the track. Pace was 9:32/mi. In the zone. Weather was sunny.
Week 36, day 1: Easy run. 8.7 miles, 9:40/mi, 144 bpm avg HR. Ran at the waterfront. Heart rate was elevated.
9.1 miles at 9:31 average pace through the treadmill. Sunny conditions. In the zone. Heart rate averaged around 138 bpm.
Morning race in hot conditions. Covered 12.1 miles at the greenway in 77 minutes. Had to push through miles 8-10. Effort: 6/10.
Morning long run in breezy conditions. Covered 18.7 miles at Central Park in 203 minutes. Breathing felt easy. Effort: 7/10.
Morning trail in hot conditions. Covered 9.8 miles at the track in 116 minutes. Had to walk a bit. Effort: 5/10.
Training log: fartlek — 5.3mi @ 8:19. Conditions: overcast. Notes: finished feeling fresh. Elevation gain: 124 ft.
Week 33, day 2: Trail run. 5.1 miles, 11:33/mi, 140 bpm avg HR. Ran at Riverside Park. Struggled early but finished well.
3.8 miles at 6:54 average pace through the neighborhood. Perfect weather conditions. Had to walk a bit. Heart rate averaged around 139 bpm.
Week 46, day 2: Easy run. 13.5 miles, 10:33/mi, 148 bpm avg HR. Ran at Central Park. Struggled early but finished well.
Week 16, day 2: Recovery run. 7.8 miles, 10:39/mi, 148 bpm avg HR. Ran at the neighborhood. Calves were tight.
Week 26, day 2: Long run run. 18.4 miles, 10:24/mi, 142 bpm avg HR. Ran at the treadmill. Had to push through miles 8-10.
Morning easy in windy conditions. Covered 19.1 miles at downtown in 168 minutes. Heart rate was elevated. Effort: 9/10.
Training log: race — 9.8mi @ 7:07. Conditions: foggy. Notes: calves were tight. Elevation gain: 406 ft.
Week 32, day 2: Fartlek run. 8.8 miles, 8:45/mi, 179 bpm avg HR. Ran at the track. Felt strong.
Morning long run in breezy conditions. Covered 5.1 miles at downtown in 50 minutes. Best run in weeks. Effort: 7/10.
Got out for a race today — 9.7 miles around the hills. Pace was 7:23/mi. Felt surprisingly good. Weather was hot.
Got out for a tempo today — 12.8 miles around Riverside Park. Pace was 7:20/mi. Felt effortless. Weather was rainy.
13.8 miles at 9:10 average pace through the neighborhood. Humid conditions. Felt strong. Heart rate averaged around 144 bpm.
Got out for a interval today — 4.7 miles around the forest preserve. Pace was 6:31/mi. Legs felt heavy. Weather was cold.
Got out for a long run today — 13.6 miles around the treadmill. Pace was 9:26/mi. Mentally tough. Weather was hot.
Week 1, day 1: Race run. 6.2 miles, 6:27/mi, 134 bpm avg HR. Ran at the canal trail. Felt effortless.
Week 30, day 6: Race run. 12.8 miles, 6:39/mi, 181 bpm avg HR. Ran at the track. Had to push through miles 8-10.
Week 31, day 4: Recovery run. 18.2 miles, 11:46/mi, 123 bpm avg HR. Ran at the neighborhood. Legs felt heavy.
Morning fartlek in crisp conditions. Covered 18.5 miles at the lake path in 156 minutes. Finished feeling fresh. Effort: 6/10.
Morning trail in cold conditions. Covered 6.2 miles at the neighborhood in 78 minutes. Struggled early but finished well. Effort: 8/10.
8.6 miles at 11:24 average pace through the waterfront. Humid conditions. Felt surprisingly good. Heart rate averaged around 163 bpm.
Got out for a easy today — 15.6 miles around the waterfront. Pace was 9:10/mi. Finished feeling fresh. Weather was overcast.
Week 52, day 1: Easy run. 4.5 miles, 10:20/mi, 156 bpm avg HR. Ran at Riverside Park. Legs felt heavy.
Training log: interval — 3.2mi @ 6:09. Conditions: muggy. Notes: felt surprisingly good. Elevation gain: 311 ft.
Training log: long run — 16.3mi @ 9:53. Conditions: perfect weather. Notes: felt surprisingly good. Elevation gain: 694 ft.
Got out for a fartlek today — 8.7 miles around Central Park. Pace was 7:54/mi. Struggled early but finished well. Weather was rainy.
Morning interval in sunny conditions. Covered 16.5 miles at the hills in 117 minutes. Finished feeling fresh. Effort: 7/10.
Morning trail in humid conditions. Covered 18.1 miles at Central Park in 207 minutes. Felt tired from yesterday. Effort: 7/10.
Training log: race — 4.4mi @ 7:37. Conditions: perfect weather. Notes: felt surprisingly good. Elevation gain: 287 ft.
Race prep for track 10K. 9.3 miles at 11:15/mi. Working toward ultramarathon. Heart rate was elevated.
Got out for a race today — 12.6 miles around the treadmill. Pace was 6:57/mi. Felt strong. Weather was sunny.
Morning race in windy conditions. Covered 13.9 miles at the treadmill in 99 minutes. Best run in weeks. Effort: 5/10.
Training log: trail — 13.2mi @ 12:13. Conditions: breezy. Notes: best run in weeks. Elevation gain: 416 ft.
Week 30, day 3: Fartlek run. 7.2 miles, 8:33/mi, 173 bpm avg HR. Ran at the neighborhood. Had to push through miles 8-10.
Morning tempo in windy conditions. Covered 17.4 miles at the waterfront in 128 minutes. Felt surprisingly good. Effort: 9/10.
Week 19, day 1: Long run run. 10.0 miles, 9:04/mi, 147 bpm avg HR. Ran at downtown. Best run in weeks.
10.7 miles at 11:14 average pace through the neighborhood. Rainy conditions. Breathing felt easy. Heart rate averaged around 164 bpm.
Training log: fartlek — 6.6mi @ 8:28. Conditions: muggy. Notes: felt strong. Elevation gain: 345 ft.
Training log: interval — 12.3mi @ 7:18. Conditions: cold. Notes: struggled early but finished well. Elevation gain: 601 ft.
3.6 miles at 7:53 average pace through the forest preserve. Humid conditions. Had to push through miles 8-10. Heart rate averaged around 138 bpm.
Got out for a fartlek today — 9.5 miles around the waterfront. Pace was 8:45/mi. Calves were tight. Weather was cold.
Week 33, day 6: Race run. 10.0 miles, 6:15/mi, 137 bpm avg HR. Ran at the trails. Had to push through miles 8-10.
17.5 miles at 9:51 average pace through Central Park. Perfect weather conditions. Had to push through miles 8-10. Heart rate averaged around 171 bpm.
Week 27, day 1: Long run run. 10.3 miles, 10:45/mi, 172 bpm avg HR. Ran at the forest preserve. Heart rate was elevated.
Got out for a easy today — 13.3 miles around Central Park. Pace was 10:15/mi. Felt effortless. Weather was crisp.
12.5 miles at 9:43 average pace through downtown. Breezy conditions. Felt strong. Heart rate averaged around 162 bpm.
Week 43, day 3: Recovery run. 10.1 miles, 11:13/mi, 136 bpm avg HR. Ran at the greenway. Had to push through miles 8-10.
Training log: long run — 13.8mi @ 10:28. Conditions: breezy. Notes: felt strong. Elevation gain: 33 ft.
Race prep for half marathon. 14.0 miles at 11:28/mi. Working toward sub-3 marathon. Had to push through miles 8-10.
Got out for a fartlek today — 14.4 miles around downtown. Pace was 8:25/mi. Breathing felt easy. Weather was overcast.
Week 18, day 2: Long run run. 9.8 miles, 9:24/mi, 142 bpm avg HR. Ran at the treadmill. Mentally tough.
Morning interval in muggy conditions. Covered 16.3 miles at Riverside Park in 106 minutes. Felt strong. Effort: 9/10.
Race prep for track 10K. 18.5 miles at 10:26/mi. Working toward staying consistent. Felt effortless.
Race prep for Berlin Marathon. 18.2 miles at 8:19/mi. Working toward Boston qualifier. Best run in weeks.
Week 10, day 2: Recovery run. 19.0 miles, 11:30/mi, 148 bpm avg HR. Ran at the track. Finished feeling fresh.
Week 52, day 1: Easy run. 16.7 miles, 9:41/mi, 170 bpm avg HR. Ran at the treadmill. Mentally tough.
Got out for a race today — 12.6 miles around the greenway. Pace was 6:37/mi. Breathing felt easy. Weather was muggy.
Got out for a trail today — 8.6 miles around Riverside Park. Pace was 11:17/mi. Felt surprisingly good. Weather was perfect weather.
3.8 miles at 8:35 average pace through Central Park. Humid conditions. Struggled early but finished well. Heart rate averaged around 154 bpm.
9.0 miles at 7:18 average pace through the waterfront. Muggy conditions. Felt tired from yesterday. Heart rate averaged around 139 bpm.
Training log: easy — 19.1mi @ 9:04. Conditions: cold. Notes: felt effortless. Elevation gain: 170 ft.
Week 27, day 7: Easy run. 14.2 miles, 10:10/mi, 141 bpm avg HR. Ran at downtown. Felt effortless.
Week 52, day 4: Trail run. 14.1 miles, 11:31/mi, 121 bpm avg HR. Ran at the neighborhood. Mentally tough.
Got out for a long run today — 6.9 miles around Riverside Park. Pace was 9:33/mi. Breathing felt easy. Weather was crisp.
Race prep for half marathon. 8.8 miles at 11:09/mi. Working toward sub-4 marathon. Struggled early but finished well.
Got out for a fartlek today — 4.1 miles around the track. Pace was 9:09/mi. Struggled early but finished well. Weather was crisp.
Week 51, day 7: Race run. 14.4 miles, 7:19/mi, 181 bpm avg HR. Ran at Riverside Park. Best run in weeks.
Race prep for Berlin Marathon. 9.4 miles at 9:01/mi. Working toward first 5K. Calves were tight.
Morning race in foggy conditions. Covered 16.8 miles at Central Park in 121 minutes. Felt effortless. Effort: 5/10.
Week 26, day 4: Tempo run. 4.4 miles, 6:20/mi, 123 bpm avg HR. Ran at the canal trail. Felt tired from yesterday.
Race prep for Berlin Marathon. 15.8 miles at 11:04/mi. Working toward staying consistent. Felt strong.
11.5 miles at 10:09 average pace through the treadmill. Rainy conditions. Had to walk a bit. Heart rate averaged around 135 bpm.
Morning race in muggy conditions. Covered 11.1 miles at the track in 72 minutes. Struggled early but finished well. Effort: 6/10.
Week 44, day 4: Interval run. 7.4 miles, 6:34/mi, 184 bpm avg HR. Ran at the hills. Calves were tight.
Morning race in rainy conditions. Covered 13.6 miles at the track in 86 minutes. Had to walk a bit. Effort: 6/10.
Morning interval in cold conditions. Covered 10.6 miles at the track in 66 minutes. Felt strong. Effort: 9/10.
11.4 miles at 9:50 average pace through the neighborhood. Muggy conditions. Felt tired from yesterday. Heart rate averaged around 139 bpm.
Week 15, day 4: Easy run. 12.6 miles, 8:59/mi, 142 bpm avg HR. Ran at the treadmill. Breathing felt easy.
Got out for a recovery today — 4.4 miles around the canal trail. Pace was 10:39/mi. Legs felt heavy. Weather was humid.
Training log: fartlek — 3.4mi @ 8:39. Conditions: humid. Notes: finished feeling fresh. Elevation gain: 356 ft.
8.8 miles at 6:15 average pace through the beach path. Humid conditions. Breathing felt easy. Heart rate averaged around 163 bpm.
Training log: trail — 3.5mi @ 13:04. Conditions: foggy. Notes: felt tired from yesterday. Elevation gain: 108 ft.
Week 30, day 3: Trail run. 10.3 miles, 11:51/mi, 139 bpm avg HR. Ran at the canal trail. Felt strong.
Got out for a fartlek today — 4.9 miles around Riverside Park. Pace was 8:54/mi. Struggled early but finished well. Weather was muggy.
Got out for a long run today — 9.7 miles around the hills. Pace was 10:32/mi. Struggled early but finished well. Weather was breezy.
Training log: trail — 9.5mi @ 11:43. Conditions: breezy. Notes: calves were tight. Elevation gain: 387 ft.
13.2 miles at 10:40 average pace through downtown. Crisp conditions. Breathing felt easy. Heart rate averaged around 172 bpm.
Got out for a tempo today — 4.5 miles around the track. Pace was 7:54/mi. Felt tired from yesterday. Weather was windy.
Training log: fartlek — 10.7mi @ 8:22. Conditions: sunny. Notes: felt surprisingly good. Elevation gain: 158 ft.
Got out for a tempo today — 8.5 miles around the lake path. Pace was 6:55/mi. Struggled early but finished well. Weather was windy.
Training log: race — 11.9mi @ 7:16. Conditions: muggy. Notes: struggled early but finished well. Elevation gain: 94 ft.
Morning interval in rainy conditions. Covered 14.4 miles at Riverside Park in 96 minutes. In the zone. Effort: 7/10.
Got out for a recovery today — 9.5 miles around Central Park. Pace was 11:24/mi. Felt surprisingly good. Weather was foggy.
