activity_id,date,run_type,distance_miles,duration_minutes,pace_min_per_mile,avg_heart_rate,elevation_gain_ft,location,weather,perceived_effort
6076,2047-05-29,easy,5.27,50.5,9.59,144,69,the canal trail,sunny,9
6077,2047-05-30,race,6.2,46.7,7.54,168,34,the lake path,cold,9
6078,2047-05-31,interval,6.1,45.3,7.43,160,101,the beach path,windy,7
6079,2047-06-02,trail,4.97,57.4,11.54,143,30,Central Park,foggy,3
6080,2047-06-05,trail,6.47,71.3,11.02,151,97,the waterfront,breezy,2
6081,2047-06-08,interval,6.31,38.8,6.15,174,12,the lake path,sunny,6
6082,2047-06-11,race,13.1,90.0,6.87,154,9,the lake path,crisp,3
6083,2047-06-12,recovery,4.98,56.2,11.29,133,44,the lake path,cold,10
6084,2047-06-15,easy,4.48,42.4,9.46,129,77,Riverside Park,windy,3
6085,2047-06-16,recovery,4.39,45.3,10.33,132,3,the beach path,overcast,10
6086,2047-06-17,recovery,2.75,29.4,10.69,131,102,Central Park,muggy,1
6087,2047-06-18,long run,20.98,210.8,10.05,130,4,downtown,cold,7
6088,2047-06-19,fartlek,10.23,94.8,9.27,144,39,downtown,foggy,1
6089,2047-06-21,easy,10.18,95.5,9.38,130,121,the trails,foggy,9
6090,2047-06-23,easy,11.36,104.3,9.18,135,3,the treadmill,cold,2
6091,2047-06-24,race,3.1,21.0,6.78,166,52,the treadmill,windy,2
6092,2047-06-25,trail,9.32,103.9,11.15,134,18,the lake path,foggy,6
6093,2047-06-26,interval,6.58,46.7,7.1,167,31,the canal trail,hot,4
6094,2047-06-28,long run,17.11,181.0,10.58,150,21,the treadmill,foggy,4
6095,2047-06-30,race,26.2,190.7,7.28,175,6,downtown,hot,9
6096,2047-07-01,interval,5.56,39.6,7.12,174,17,Central Park,crisp,1
6097,2047-07-02,trail,4.39,53.1,12.1,150,72,the greenway,hot,7
6098,2047-07-03,fartlek,9.2,83.6,9.09,168,79,Riverside Park,rainy,8
6099,2047-07-05,race,3.1,21.1,6.82,163,77,Riverside Park,crisp,1
6100,2047-07-06,fartlek,8.79,69.5,7.91,160,61,the beach path,muggy,2
6101,2047-07-08,interval,7.64,48.7,6.37,158,44,the waterfront,breezy,2
6102,2047-07-10,long run,10.93,107.3,9.82,145,6,Riverside Park,hot,9
6103,2047-07-12,trail,5.82,65.1,11.18,157,110,the beach path,foggy,7
6104,2047-07-13,long run,15.17,147.8,9.74,139,32,the hills,crisp,8
6105,2047-07-15,fartlek,7.14,54.3,7.61,162,158,downtown,crisp,9
6106,2047-07-16,interval,6.58,43.4,6.6,180,65,the track,perfect weather,2
6107,2047-07-18,easy,4.89,47.1,9.63,151,132,the forest preserve,hot,1
6108,2047-07-19,interval,4.76,32.6,6.84,176,25,downtown,windy,5
6109,2047-07-20,long run,11.61,116.6,10.04,129,38,the hills,hot,7
6110,2047-07-21,fartlek,9.65,79.2,8.21,148,154,the forest preserve,humid,9
6111,2047-07-22,interval,4.14,27.0,6.53,168,7,downtown,windy,4
6112,2047-07-24,tempo,10.51,84.3,8.02,169,51,the treadmill,humid,7
6113,2047-07-26,tempo,6.0,44.5,7.41,163,11,Riverside Park,rainy,8
6114,2047-07-27,easy,5.24,48.2,9.19,145,78,Riverside Park,muggy,6
6115,2047-07-29,race,26.2,190.7,7.28,182,18,the lake path,foggy,8
6116,2047-07-31,interval,6.01,41.1,6.84,167,95,Central Park,windy,1
6117,2047-08-01,recovery,4.91,50.2,10.22,127,66,the trails,humid,8
6118,2047-08-02,fartlek,6.63,55.5,8.37,146,19,the beach path,perfect weather,7
6119,2047-08-04,interval,7.05,43.9,6.22,162,18,the treadmill,hot,2
6120,2047-08-07,recovery,3.96,46.8,11.82,136,98,the beach path,breezy,1
6121,2047-08-08,recovery,2.07,23.6,11.42,127,27,the track,foggy,6
6122,2047-08-09,trail,4.81,55.7,11.57,144,149,Riverside Park,windy,1
6123,2047-08-11,fartlek,9.72,81.6,8.39,155,158,the canal trail,windy,1
6124,2047-08-13,fartlek,10.86,91.4,8.42,155,105,the track,breezy,1
6125,2047-08-16,fartlek,7.84,60.7,7.74,146,161,the beach path,windy,9
6126,2047-08-19,tempo,10.92,79.6,7.29,159,2,the waterfront,rainy,8
6127,2047-08-21,long run,16.1,158.9,9.87,149,11,Riverside Park,foggy,5
6128,2047-08-22,recovery,4.77,53.0,11.12,133,91,the track,breezy,8
6129,2047-08-25,trail,7.89,88.4,11.21,140,74,the trails,sunny,10
6130,2047-08-26,easy,9.62,90.5,9.41,145,259,the waterfront,overcast,3
6131,2047-08-27,easy,6.35,65.4,10.3,135,32,the canal trail,humid,5
6132,2047-08-28,interval,4.43,32.3,7.3,163,53,the treadmill,muggy,5
6133,2047-08-30,interval,5.2,30.1,5.78,169,273,the neighborhood,sunny,6
6134,2047-09-02,fartlek,8.29,66.6,8.03,149,88,the canal trail,breezy,8
6135,2047-09-04,long run,10.44,109.3,10.47,151,40,the beach path,crisp,7
6136,2047-09-05,fartlek,8.82,76.0,8.62,156,4,Riverside Park,perfect weather,6
6137,2047-09-08,trail,9.99,111.4,11.15,146,5,downtown,perfect weather,7
6138,2047-09-10,trail,7.7,87.2,11.33,137,41,the treadmill,sunny,10
6139,2047-09-12,trail,6.95,86.2,12.4,145,63,the greenway,windy,4
6140,2047-09-13,race,3.1,20.2,6.5,157,76,Central Park,crisp,6
6141,2047-09-14,tempo,8.48,71.2,8.4,161,130,the canal trail,cold,3
6142,2047-09-17,trail,9.36,105.5,11.27,124,20,the neighborhood,breezy,6
6143,2047-09-18,fartlek,4.23,39.2,9.27,143,45,the hills,windy,3
6144,2047-09-19,long run,20.52,209.5,10.21,145,26,the hills,overcast,5
6145,2047-09-20,easy,5.93,54.3,9.15,140,119,the waterfront,sunny,6
6146,2047-09-23,race,26.2,178.7,6.82,163,230,the neighborhood,windy,7
6147,2047-09-24,long run,20.37,209.0,10.26,149,110,downtown,rainy,10
6148,2047-09-25,long run,15.33,153.6,10.02,136,29,downtown,sunny,2
6149,2047-09-26,long run,10.72,106.4,9.93,155,25,the lake path,breezy,3
6150,2047-09-28,easy,9.18,89.0,9.69,137,65,Central Park,foggy,1
6151,2047-09-29,trail,10.04,126.5,12.6,148,64,downtown,foggy,10
6152,2047-10-02,interval,7.44,47.8,6.43,177,191,the neighborhood,cold,8
6153,2047-10-03,fartlek,6.67,52.9,7.93,152,116,the canal trail,foggy,4
6154,2047-10-04,recovery,3.7,40.5,10.94,117,74,the treadmill,foggy,9
6155,2047-10-07,interval,7.15,47.1,6.59,176,69,downtown,rainy,2
6156,2047-10-09,tempo,5.68,41.1,7.24,167,208,Riverside Park,cold,10
6157,2047-10-11,fartlek,7.74,70.0,9.04,164,37,the hills,overcast,5
6158,2047-10-13,interval,5.82,34.9,5.99,173,48,the forest preserve,foggy,7
6159,2047-10-16,trail,11.66,146.8,12.59,152,84,the canal trail,cold,4
6160,2047-10-17,easy,9.02,86.3,9.57,147,5,the trails,overcast,8
6161,2047-10-20,tempo,7.17,54.6,7.61,153,128,the canal trail,muggy,7
6162,2047-10-22,recovery,4.92,56.6,11.51,130,12,the track,foggy,3
6163,2047-10-23,trail,6.44,79.3,12.32,139,24,the greenway,hot,5
6164,2047-10-25,tempo,7.54,57.1,7.57,174,62,the forest preserve,rainy,3
6165,2047-10-26,easy,5.63,54.2,9.62,114,187,Central Park,sunny,3
6166,2047-10-27,trail,11.6,138.0,11.9,156,26,the neighborhood,sunny,2
6167,2047-10-28,trail,6.22,71.8,11.54,141,197,the beach path,sunny,6
6168,2047-10-29,easy,6.39,63.7,9.97,139,39,the greenway,hot,5
6169,2047-10-30,tempo,10.19,66.9,6.57,172,11,the waterfront,overcast,7
6170,2047-11-02,interval,5.63,41.6,7.39,167,4,the forest preserve,sunny,4
6171,2047-11-03,recovery,2.03,22.4,11.01,145,75,the lake path,muggy,4
6172,2047-11-05,interval,4.28,31.2,7.28,176,1,the beach path,sunny,2
6173,2047-11-06,easy,5.29,54.1,10.22,138,144,the forest preserve,sunny,10
6174,2047-11-07,interval,6.06,35.5,5.85,181,269,Riverside Park,foggy,8
6175,2047-11-09,long run,17.49,174.9,10.0,132,11,the forest preserve,sunny,5
6176,2047-11-11,easy,10.43,96.4,9.24,138,473,the track,foggy,4
6177,2047-11-12,race,3.1,21.5,6.95,162,2,downtown,foggy,10
6178,2047-11-13,easy,7.15,66.5,9.3,133,224,the hills,breezy,4
6179,2047-11-14,race,6.2,43.2,6.96,147,22,the neighborhood,rainy,7
6180,2047-11-16,long run,21.99,223.0,10.14,137,11,the trails,perfect weather,7
6181,2047-11-17,easy,4.26,43.5,10.21,136,93,the greenway,overcast,3
6182,2047-11-18,trail,5.28,60.5,11.45,146,190,the greenway,overcast,6
6183,2047-11-20,race,26.2,160.1,6.11,176,41,the forest preserve,cold,8
6184,2047-11-21,recovery,3.8,42.4,11.17,125,36,the forest preserve,windy,2
6185,2047-11-22,easy,10.23,98.9,9.67,130,29,downtown,muggy,9
6186,2047-11-23,interval,5.62,36.0,6.41,168,202,Central Park,crisp,7
6187,2047-11-25,interval,6.05,43.0,7.11,168,3,the hills,rainy,10
6188,2047-11-27,race,6.2,46.4,7.48,169,6,Riverside Park,foggy,10
6189,2047-11-28,race,6.2,47.4,7.64,169,343,the neighborhood,perfect weather,10
6190,2047-11-29,fartlek,9.6,77.0,8.02,162,97,the lake path,breezy,6
6191,2047-12-02,easy,4.7,46.5,9.9,143,9,the beach path,breezy,2
6192,2047-12-04,fartlek,7.73,67.4,8.72,156,258,the lake path,rainy,2
6193,2047-12-06,fartlek,4.2,36.9,8.78,162,11,the waterfront,perfect weather,3
6194,2047-12-09,interval,7.17,42.1,5.87,180,53,the lake path,windy,7
6195,2047-12-11,recovery,2.87,33.4,11.64,121,55,Central Park,overcast,7
6196,2047-12-14,tempo,11.82,86.4,7.31,164,5,the waterfront,perfect weather,3
6197,2047-12-16,tempo,11.57,91.6,7.92,162,21,the track,perfect weather,7
6198,2047-12-18,fartlek,4.34,37.8,8.72,149,53,the greenway,breezy,9
6199,2047-12-19,interval,4.75,31.5,6.64,183,53,the waterfront,muggy,7
6200,2047-12-20,trail,9.77,113.3,11.6,153,32,the canal trail,hot,3
6201,2047-12-21,easy,8.27,76.1,9.2,133,26,the waterfront,cold,10
6202,2047-12-23,interval,6.94,51.4,7.41,174,14,the beach path,hot,10
6203,2047-12-25,long run,10.14,105.5,10.4,154,4,the track,hot,6
6204,2047-12-27,fartlek,5.17,40.7,7.88,167,3,the waterfront,rainy,3
6205,2047-12-29,recovery,4.82,53.6,11.11,144,77,the hills,rainy,7
6206,2047-12-30,easy,8.71,78.7,9.03,147,12,the greenway,windy,9
6207,2047-12-31,easy,5.73,53.2,9.28,139,6,downtown,sunny,2
6208,2048-01-03,race,3.1,23.4,7.54,165,37,the beach path,rainy,2
6209,2048-01-05,recovery,3.53,39.7,11.24,138,21,the waterfront,foggy,10
6210,2048-01-06,long run,15.29,160.2,10.48,157,21,the canal trail,humid,10
6211,2048-01-07,trail,10.69,128.5,12.02,146,226,downtown,overcast,9
6212,2048-01-09,fartlek,4.15,33.4,8.04,142,229,Riverside Park,muggy,2
6213,2048-01-10,trail,11.26,124.2,11.03,134,59,Central Park,sunny,6
6214,2048-01-11,easy,7.99,70.9,8.87,142,200,the forest preserve,crisp,3
6215,2048-01-12,race,6.2,38.4,6.19,171,2,the greenway,rainy,9
6216,2048-01-14,recovery,2.13,24.3,11.41,115,75,the neighborhood,rainy,1
6217,2048-01-17,interval,4.12,29.9,7.25,172,121,the neighborhood,sunny,3
6218,2048-01-19,interval,7.86,42.1,5.36,174,13,Central Park,overcast,2
6219,2048-01-22,tempo,8.22,53.7,6.53,165,64,downtown,muggy,1
6220,2048-01-23,trail,9.08,105.6,11.63,142,117,the canal trail,muggy,1
6221,2048-01-25,race,6.2,42.6,6.87,163,84,the hills,sunny,7
6222,2048-01-28,recovery,2.18,24.4,11.2,123,32,the track,humid,3
6223,2048-01-29,interval,6.58,44.2,6.72,176,163,the lake path,crisp,4
6224,2048-01-30,easy,11.84,113.5,9.59,154,94,the lake path,humid,1
6225,2048-01-31,fartlek,11.22,86.8,7.74,168,28,the neighborhood,windy,1
6226,2048-02-01,race,6.2,42.4,6.84,162,139,the lake path,muggy,7
6227,2048-02-02,race,26.2,170.0,6.49,171,124,downtown,windy,8
6228,2048-02-05,race,3.1,27.3,8.81,177,35,the forest preserve,hot,8
6229,2048-02-08,long run,11.13,109.1,9.8,151,28,the beach path,muggy,5
6230,2048-02-09,trail,5.5,65.8,11.97,158,9,the neighborhood,crisp,6
6231,2048-02-11,fartlek,6.93,63.3,9.14,164,148,the treadmill,sunny,7
6232,2048-02-13,fartlek,5.55,45.3,8.17,168,111,the beach path,windy,6
6233,2048-02-16,race,13.1,91.0,6.95,168,3,downtown,windy,5
6234,2048-02-17,long run,19.52,206.3,10.57,133,63,the treadmill,perfect weather,7
6235,2048-02-19,trail,8.23,100.2,12.17,150,75,downtown,foggy,4
6236,2048-02-22,race,6.2,46.6,7.52,168,21,the beach path,cold,9
6237,2048-02-25,interval,7.28,45.1,6.2,168,42,the neighborhood,hot,9
6238,2048-02-27,tempo,4.87,37.0,7.6,142,61,the canal trail,perfect weather,8
6239,2048-02-28,trail,6.82,76.9,11.28,157,33,the lake path,cold,9
6240,2048-02-29,interval,7.58,43.0,5.67,168,8,the track,sunny,8
6241,2048-03-02,recovery,4.67,47.4,10.16,117,19,the greenway,rainy,1
6242,2048-03-04,race,6.2,40.5,6.54,170,246,the track,muggy,7
6243,2048-03-06,interval,5.74,42.3,7.37,182,33,the neighborhood,muggy,5
6244,2048-03-07,interval,7.82,52.7,6.74,161,35,the canal trail,breezy,7
6245,2048-03-09,recovery,3.14,34.3,10.91,134,49,the canal trail,foggy,1
6246,2048-03-10,easy,7.84,78.3,9.99,147,59,the beach path,breezy,5
6247,2048-03-11,easy,8.47,83.7,9.88,124,99,downtown,breezy,1
6248,2048-03-13,tempo,10.16,71.3,7.02,168,1,the greenway,cold,7
6249,2048-03-15,tempo,9.84,71.0,7.22,164,59,the forest preserve,sunny,1
6250,2048-03-17,interval,4.15,30.8,7.41,167,20,the treadmill,humid,10
6251,2048-03-18,easy,7.05,70.7,10.03,142,23,the forest preserve,rainy,8
6252,2048-03-19,fartlek,7.36,71.2,9.67,157,167,the track,crisp,6
6253,2048-03-20,recovery,2.67,28.6,10.73,130,47,the neighborhood,muggy,1
6254,2048-03-21,easy,11.81,106.3,9.0,145,30,Riverside Park,perfect weather,3
6255,2048-03-22,recovery,4.65,50.3,10.81,130,124,Riverside Park,hot,1
6256,2048-03-25,tempo,10.55,85.1,8.07,153,108,the forest preserve,breezy,1
6257,2048-03-26,recovery,4.2,48.3,11.49,118,61,Central Park,muggy,3
6258,2048-03-28,long run,12.7,126.4,9.95,148,1,the treadmill,windy,6
6259,2048-03-29,long run,20.94,217.6,10.39,136,7,the track,rainy,10
6260,2048-03-30,interval,5.11,37.9,7.42,175,67,the canal trail,windy,8
6261,2048-04-01,recovery,3.36,38.3,11.4,134,110,the trails,overcast,2
6262,2048-04-02,tempo,5.5,38.6,7.01,156,35,the trails,muggy,6
6263,2048-04-04,easy,4.59,46.6,10.15,150,27,the treadmill,humid,7
6264,2048-04-05,tempo,7.34,48.4,6.59,167,99,the waterfront,cold,3
6265,2048-04-07,trail,8.22,94.0,11.44,151,105,the canal trail,muggy,7
6266,2048-04-08,recovery,3.12,34.6,11.1,131,37,Riverside Park,breezy,1
6267,2048-04-10,recovery,2.35,24.9,10.6,138,23,the waterfront,windy,9
6268,2048-04-11,recovery,3.44,36.9,10.73,128,107,downtown,cold,6
6269,2048-04-12,race,26.2,173.2,6.61,168,46,Central Park,crisp,2
6270,2048-04-14,interval,4.24,27.0,6.36,173,37,downtown,overcast,2
6271,2048-04-16,race,13.1,80.8,6.17,173,97,the canal trail,hot,6
6272,2048-04-19,interval,4.95,29.8,6.02,169,82,the forest preserve,rainy,1
6273,2048-04-21,tempo,9.46,68.1,7.2,157,139,the waterfront,humid,9
6274,2048-04-22,trail,11.33,135.4,11.95,158,4,the waterfront,windy,4
6275,2048-04-24,race,26.2,179.5,6.85,158,37,Riverside Park,humid,2
6276,2048-04-27,recovery,2.45,25.3,10.32,126,56,the canal trail,rainy,6
6277,2048-04-29,tempo,4.35,32.2,7.41,167,97,the beach path,perfect weather,5
6278,2048-04-30,tempo,6.59,46.1,7.0,155,102,the beach path,perfect weather,1
6279,2048-05-02,race,3.1,22.2,7.17,177,31,the greenway,muggy,8
6280,2048-05-04,tempo,11.47,81.8,7.13,159,81,Central Park,crisp,10
6281,2048-05-05,trail,10.55,123.6,11.72,147,15,the hills,windy,2
6282,2048-05-07,trail,5.5,62.9,11.44,162,95,the trails,sunny,4
6283,2048-05-09,recovery,3.94,42.4,10.76,130,80,Riverside Park,perfect weather,8
6284,2048-05-10,race,13.1,89.1,6.8,160,70,Central Park,breezy,6
6285,2048-05-13,tempo,8.96,67.6,7.54,153,41,the canal trail,humid,7
6286,2048-05-15,interval,4.27,29.6,6.94,167,26,the neighborhood,overcast,3
6287,2048-05-16,race,6.2,39.9,6.44,163,24,the canal trail,foggy,9
6288,2048-05-18,easy,10.24,95.3,9.31,142,89,the treadmill,foggy,6
6289,2048-05-19,race,6.2,45.0,7.26,152,47,Central Park,humid,6
6290,2048-05-21,interval,7.3,51.1,7.0,173,6,the lake path,cold,6
6291,2048-05-22,tempo,10.65,77.5,7.28,159,158,the greenway,humid,4
6292,2048-05-23,interval,4.54,27.3,6.02,172,134,the treadmill,humid,8
6293,2048-05-24,recovery,3.23,39.1,12.12,128,33,the waterfront,perfect weather,8
6294,2048-05-25,long run,18.35,189.9,10.35,139,35,Riverside Park,breezy,6
6295,2048-05-26,easy,8.12,77.8,9.58,135,45,the forest preserve,cold,5
6296,2048-05-27,long run,14.61,146.2,10.01,155,14,the greenway,breezy,4
6297,2048-05-30,race,6.2,44.3,7.15,178,7,the lake path,crisp,6
6298,2048-05-31,long run,19.74,188.1,9.53,159,200,Central Park,muggy,3
6299,2048-06-03,fartlek,4.45,41.2,9.26,160,65,the waterfront,overcast,2
6300,2048-06-04,easy,8.75,83.0,9.49,153,183,the lake path,humid,10
6301,2048-06-05,fartlek,10.8,96.8,8.96,159,82,the hills,humid,7
6302,2048-06-06,long run,11.05,113.4,10.26,151,114,the waterfront,windy,3
6303,2048-06-08,long run,14.74,143.4,9.73,139,30,the canal trail,perfect weather,3
6304,2048-06-11,long run,13.53,128.9,9.53,140,1,the forest preserve,sunny,9
6305,2048-06-13,interval,7.45,54.2,7.28,170,137,the canal trail,crisp,3
6306,2048-06-14,long run,13.45,145.1,10.79,140,4,the hills,foggy,4
6307,2048-06-16,long run,19.62,207.4,10.57,155,76,the beach path,hot,8
6308,2048-06-17,fartlek,9.02,77.5,8.59,153,131,the lake path,rainy,2
6309,2048-06-18,recovery,2.22,23.6,10.63,137,15,the track,crisp,9
6310,2048-06-21,fartlek,7.68,64.5,8.4,152,189,the waterfront,sunny,8
6311,2048-06-24,race,13.1,94.2,7.19,173,1,the canal trail,crisp,10
6312,2048-06-27,long run,11.55,122.9,10.64,136,129,downtown,windy,1
6313,2048-06-28,race,13.1,90.1,6.88,173,97,Central Park,sunny,3
6314,2048-06-29,tempo,4.17,32.2,7.72,155,13,the beach path,muggy,7
6315,2048-07-02,interval,6.56,46.0,7.01,180,51,the greenway,rainy,9
6316,2048-07-04,easy,11.73,117.9,10.05,145,175,the trails,breezy,5
6317,2048-07-07,recovery,3.72,42.1,11.33,137,10,Central Park,humid,10
6318,2048-07-08,trail,10.43,121.9,11.69,144,76,the waterfront,perfect weather,1
6319,2048-07-09,easy,6.62,61.5,9.29,139,43,the treadmill,sunny,10
6320,2048-07-12,interval,4.43,30.5,6.89,171,58,the treadmill,perfect weather,8
6321,2048-07-15,recovery,5.0,54.5,10.91,138,57,the treadmill,muggy,2
6322,2048-07-17,tempo,5.81,44.2,7.6,152,80,the trails,perfect weather,9
6323,2048-07-19,long run,10.83,103.2,9.53,136,26,Central Park,overcast,4
6324,2048-07-21,tempo,9.67,72.5,7.5,154,111,the waterfront,humid,2
6325,2048-07-22,recovery,2.86,31.2,10.91,126,8,Riverside Park,windy,4
6326,2048-07-23,trail,9.08,98.1,10.8,140,171,Central Park,overcast,9
6327,2048-07-24,tempo,5.17,43.0,8.32,159,180,the track,sunny,2
6328,2048-07-25,tempo,4.85,35.5,7.32,158,29,downtown,windy,3
6329,2048-07-26,interval,7.17,47.6,6.64,172,38,the neighborhood,breezy,2
6330,2048-07-29,trail,10.58,131.7,12.45,157,106,the greenway,overcast,7
6331,2048-07-30,trail,9.97,123.9,12.43,154,11,the canal trail,sunny,4
6332,2048-08-01,long run,20.21,208.4,10.31,137,42,the neighborhood,breezy,8
6333,2048-08-02,trail,11.44,121.1,10.59,137,26,the hills,sunny,8
6334,2048-08-05,race,26.2,165.6,6.32,166,58,the lake path,rainy,3
6335,2048-08-06,easy,10.49,97.3,9.28,146,193,Central Park,hot,3
6336,2048-08-07,race,3.1,21.8,7.03,167,23,the beach path,sunny,8
6337,2048-08-08,fartlek,9.64,83.7,8.68,145,40,Riverside Park,perfect weather,4
6338,2048-08-09,recovery,3.49,36.8,10.54,137,2,the canal trail,sunny,9
6339,2048-08-11,recovery,3.55,39.6,11.15,113,18,Riverside Park,humid,4
6340,2048-08-13,easy,8.64,79.0,9.14,147,25,the greenway,hot,2
6341,2048-08-14,long run,17.6,163.9,9.31,142,44,the hills,cold,5
6342,2048-08-15,race,13.1,82.9,6.33,167,70,the lake path,crisp,8
6343,2048-08-16,trail,11.62,143.7,12.37,139,60,downtown,hot,7
6344,2048-08-17,tempo,11.37,89.1,7.84,168,19,the waterfront,perfect weather,8
6345,2048-08-18,interval,7.81,44.5,5.7,164,79,the waterfront,rainy,2
6346,2048-08-21,trail,6.44,78.1,12.13,143,15,the beach path,humid,7
6347,2048-08-22,recovery,4.48,54.3,12.13,142,48,the lake path,overcast,3
6348,2048-08-25,trail,8.6,96.4,11.21,155,18,the beach path,perfect weather,8
6349,2048-08-27,interval,4.86,34.1,7.01,169,132,Central Park,hot,6
6350,2048-08-29,interval,5.05,33.6,6.65,168,84,the waterfront,overcast,4
6351,2048-08-31,fartlek,7.8,62.3,7.99,165,41,the forest preserve,cold,1
6352,2048-09-01,tempo,5.47,40.6,7.43,164,36,the trails,muggy,5
6353,2048-09-04,trail,11.39,137.9,12.11,156,170,Riverside Park,cold,5
6354,2048-09-06,trail,9.98,112.9,11.31,133,198,the track,rainy,7
6355,2048-09-07,interval,7.6,46.9,6.17,156,35,Central Park,cold,2
6356,2048-09-08,fartlek,10.42,93.4,8.96,154,22,the lake path,overcast,5
6357,2048-09-09,long run,20.95,197.6,9.43,134,547,downtown,humid,5
6358,2048-09-11,interval,4.04,26.1,6.46,184,95,Riverside Park,crisp,7
6359,2048-09-13,trail,8.85,108.8,12.29,137,52,the trails,perfect weather,5
6360,2048-09-15,easy,9.71,88.9,9.16,152,89,the canal trail,cold,7
6361,2048-09-16,trail,9.83,110.9,11.28,144,21,the greenway,crisp,7
6362,2048-09-18,fartlek,8.64,66.4,7.68,153,102,Central Park,windy,7
6363,2048-09-20,interval,7.3,51.1,7.0,158,7,Central Park,sunny,5
6364,2048-09-22,interval,4.49,26.9,6.0,181,63,the waterfront,muggy,10
6365,2048-09-25,interval,4.17,28.4,6.81,167,8,the lake path,breezy,4
6366,2048-09-28,long run,18.76,211.4,11.27,149,24,the beach path,hot,10
6367,2048-09-29,tempo,8.2,68.1,8.31,161,5,the beach path,breezy,10
6368,2048-09-30,tempo,11.91,85.6,7.19,159,20,the waterfront,sunny,7
6369,2048-10-01,interval,6.61,38.4,5.81,179,18,the treadmill,overcast,1
6370,2048-10-02,easy,11.16,104.3,9.35,141,146,the lake path,breezy,3
6371,2048-10-04,long run,12.5,122.0,9.76,146,156,Riverside Park,foggy,8
6372,2048-10-05,tempo,5.78,38.4,6.64,164,68,the greenway,humid,5
6373,2048-10-07,long run,16.42,156.2,9.51,142,39,the greenway,windy,1
6374,2048-10-08,long run,17.45,170.3,9.76,147,45,the waterfront,breezy,10
6375,2048-10-10,easy,4.24,37.3,8.79,136,150,the canal trail,rainy,6
6376,2048-10-13,fartlek,11.58,105.4,9.1,145,66,the greenway,crisp,9
6377,2048-10-16,race,26.2,163.8,6.25,162,217,the treadmill,crisp,10
6378,2048-10-18,easy,7.41,74.6,10.07,149,149,downtown,humid,3
6379,2048-10-19,fartlek,8.8,70.4,8.0,162,44,Riverside Park,overcast,5
6380,2048-10-21,trail,6.69,77.0,11.51,139,33,the beach path,hot,7
6381,2048-10-22,long run,14.9,150.0,10.07,144,16,the greenway,crisp,9
6382,2048-10-25,long run,11.27,105.0,9.32,149,4,Central Park,perfect weather,2
6383,2048-10-27,interval,5.71,36.9,6.47,168,16,the neighborhood,muggy,6
6384,2048-10-29,interval,7.66,48.2,6.29,174,70,Riverside Park,perfect weather,4
6385,2048-10-30,tempo,6.27,45.5,7.26,147,104,the hills,rainy,6
6386,2048-10-31,fartlek,4.83,38.4,7.95,154,103,the canal trail,humid,7
