run_id,run_type,mile,pace_min_per_mile,heart_rate
1258,interval,4,7.72,140
1259,race,1,8.02,147
1259,race,2,7.75,156
1259,race,3,7.96,155
1259,race,4,7.9,148
1259,race,5,7.84,144
1260,fartlek,1,8.79,154
1260,fartlek,2,8.68,148
1260,fartlek,3,8.79,152
1260,fartlek,4,8.73,157
1260,fartlek,5,8.7,142
1260,fartlek,6,8.4,161
1260,fartlek,7,8.61,154
1261,easy,1,9.95,142
1261,easy,2,10.22,135
1261,easy,3,9.92,145
1261,easy,4,10.11,153
1261,easy,5,10.15,160
1261,easy,6,10.03,155
1261,easy,7,10.31,155
1262,easy,1,9.77,150
1262,easy,2,9.45,142
1262,easy,3,9.45,142
1262,easy,4,9.44,146
1262,easy,5,9.08,147
1262,easy,6,9.39,152
1262,easy,7,9.02,159
1262,easy,8,9.48,150
1262,easy,9,9.38,151
1262,easy,10,9.18,148
1262,easy,11,9.54,149
1262,easy,12,9.24,157
1262,easy,13,9.24,154
1262,easy,14,9.42,161
1262,easy,15,9.31,161
1262,easy,16,9.36,161
1263,easy,1,8.91,146
1263,easy,2,8.58,152
1263,easy,3,8.39,150
1264,recovery,1,11.12,143
1264,recovery,2,10.72,135
1264,recovery,3,10.39,141
1264,recovery,4,10.15,138
1265,easy,1,9.01,142
1265,easy,2,8.95,152
1265,easy,3,9.58,141
1265,easy,4,9.08,144
1265,easy,5,9.39,144
1265,easy,6,9.23,149
1265,easy,7,9.08,145
1266,trail,1,12.18,141
1266,trail,2,11.83,142
1266,trail,3,12.08,146
1266,trail,4,11.8,151
1266,trail,5,12.01,141
1266,trail,6,12.2,147
1266,trail,7,11.99,143
1266,trail,8,11.95,149
1266,trail,9,12.43,155
1266,trail,10,12.04,150
1266,trail,11,11.8,162
1266,trail,12,11.79,149
1266,trail,13,12.43,155
1267,long run,1,10.85,140
1267,long run,2,11.18,146
1267,long run,3,10.71,152
1267,long run,4,10.47,150
1267,long run,5,10.67,147
1268,race,1,6.73,139
1268,race,2,6.77,147
1268,race,3,6.41,147
1268,race,4,6.46,145
1268,race,5,6.6,143
1268,race,6,6.39,150
1268,race,7,6.3,151
1269,long run,1,10.12,145
1269,long run,2,10.27,138
1269,long run,3,10.81,142
1269,long run,4,10.71,151
1269,long run,5,10.81,145
1269,long run,6,10.44,145
1269,long run,7,10.54,162
1269,long run,8,10.36,150
1269,long run,9,10.15,150
1269,long run,10,10.65,151
1269,long run,11,10.9,149
1269,long run,12,10.59,153
1269,long run,13,10.48,164
1269,long run,14,10.4,157
1269,long run,15,10.84,148
1269,long run,16,10.64,154
1270,fartlek,1,8.25,145
1270,fartlek,2,8.46,149
1270,fartlek,3,8.36,140
1270,fartlek,4,8.47,146
1271,trail,1,11.3,142
1271,trail,2,11.18,146
1271,trail,3,11.33,147
1271,trail,4,11.44,140
1271,trail,5,11.06,153
1271,trail,6,11.69,139
1271,trail,7,11.53,151
1271,trail,8,11.03,158
1271,trail,9,11.63,142
1271,trail,10,11.64,150
1272,interval,1,5.66,147
1272,interval,2,9.19,149
1272,interval,3,5.66,143
1272,interval,4,9.19,142
1272,interval,5,5.66,147
1272,interval,6,9.19,150
1272,interval,7,5.66,152
1272,interval,8,9.19,152
1272,interval,9,5.66,156
1272,interval,10,9.19,152
1272,interval,11,5.66,147
1272,interval,12,9.19,147
1272,interval,13,5.66,158
1273,tempo,1,8.39,141
1273,tempo,2,8.48,148
1273,tempo,3,8.19,144
1273,tempo,4,8.07,145
1273,tempo,5,7.92,145
1273,tempo,6,7.83,163
1273,tempo,7,8.01,150
1273,tempo,8,7.98,146
1273,tempo,9,8.38,138
1273,tempo,10,8.12,143
1273,tempo,11,7.95,151
1273,tempo,12,7.82,162
1273,tempo,13,8.11,166
1273,tempo,14,8.03,154
1273,tempo,15,7.91,158
1274,long run,1,10.01,143
1274,long run,2,9.87,149
1274,long run,3,9.81,153
1274,long run,4,9.79,143
1274,long run,5,10.06,146
1274,long run,6,10.18,156
1274,long run,7,9.83,149
1274,long run,8,10.07,146
1274,long run,9,9.95,152
1275,fartlek,1,8.71,137
1275,fartlek,2,8.49,146
1275,fartlek,3,8.5,143
1275,fartlek,4,8.49,139
1275,fartlek,5,8.53,154
1275,fartlek,6,8.8,147
1275,fartlek,7,8.64,148
1275,fartlek,8,8.29,155
1275,fartlek,9,8.56,156
1275,fartlek,10,8.57,150
1275,fartlek,11,8.58,153
1276,interval,1,5.0,140
1276,interval,2,7.79,152
1276,interval,3,5.0,146
1276,interval,4,7.79,152
1276,interval,5,5.0,147
1277,interval,1,5.37,136
1277,interval,2,8.72,150
1277,interval,3,5.37,146
1277,interval,4,8.72,145
1277,interval,5,5.37,151
1277,interval,6,8.72,153
1277,interval,7,5.37,147
1277,interval,8,8.72,144
1277,interval,9,5.37,159
1277,interval,10,8.72,151
1277,interval,11,5.37,143
1277,interval,12,8.72,151
1277,interval,13,5.37,156
1278,interval,1,5.17,144
1278,interval,2,8.4,144
1278,interval,3,5.17,144
1278,interval,4,8.4,141
1278,interval,5,5.17,141
1278,interval,6,8.4,150
1278,interval,7,5.17,155
1278,interval,8,8.4,149
1278,interval,9,5.17,158
1278,interval,10,8.4,157
1278,interval,11,5.17,152
1278,interval,12,8.4,156
1278,interval,13,5.17,157
1278,interval,14,8.4,152
1278,interval,15,5.17,145
1278,interval,16,8.4,157
1279,fartlek,1,8.74,148
1279,fartlek,2,9.25,152
1279,fartlek,3,9.06,146
1279,fartlek,4,8.56,145
1279,fartlek,5,8.81,147
1279,fartlek,6,8.68,144
1279,fartlek,7,8.78,145
1279,fartlek,8,8.98,154
1279,fartlek,9,8.8,155
1279,fartlek,10,8.74,138
1279,fartlek,11,8.87,157
1279,fartlek,12,9.0,151
1279,fartlek,13,9.0,151
1280,interval,1,5.07,138
1280,interval,2,8.24,144
1280,interval,3,5.07,156
1280,interval,4,8.24,139
1280,interval,5,5.07,151
1280,interval,6,8.24,153
1280,interval,7,5.07,152
1280,interval,8,8.24,158
1280,interval,9,5.07,156
1280,interval,10,8.24,155
1280,interval,11,5.07,158
1281,long run,1,10.43,138
1281,long run,2,10.63,154
1281,long run,3,10.45,143
1282,easy,1,10.16,130
1282,easy,2,9.87,147
1282,easy,3,9.89,152
1282,easy,4,10.13,138
1282,easy,5,10.13,148
1282,easy,6,9.97,147
1282,easy,7,9.73,150
1282,easy,8,10.21,155
1283,fartlek,1,7.79,140
1283,fartlek,2,7.8,135
1283,fartlek,3,7.44,148
1283,fartlek,4,7.94,140
1283,fartlek,5,8.16,141
1283,fartlek,6,7.96,147
1283,fartlek,7,7.86,145
1283,fartlek,8,8.01,142
1283,fartlek,9,7.71,144
1283,fartlek,10,7.65,154
1283,fartlek,11,7.93,151
1283,fartlek,12,7.88,146
1283,fartlek,13,7.89,161
1283,fartlek,14,7.66,151
1283,fartlek,15,7.53,158
1283,fartlek,16,7.62,156
1284,fartlek,1,8.55,149
1284,fartlek,2,8.27,139
1284,fartlek,3,9.0,149
1284,fartlek,4,8.4,150
1284,fartlek,5,8.72,150
1284,fartlek,6,8.39,157
1284,fartlek,7,8.33,138
1284,fartlek,8,8.82,149
1284,fartlek,9,8.86,158
1284,fartlek,10,8.64,146
1285,long run,1,10.22,134
1285,long run,2,10.34,146
1285,long run,3,10.11,155
1285,long run,4,10.77,146
1285,long run,5,10.09,149
1285,long run,6,10.29,154
1285,long run,7,10.27,146
1285,long run,8,10.53,156
1285,long run,9,10.33,160
1285,long run,10,10.0,143
1285,long run,11,10.19,158
1286,recovery,1,10.11,142
1286,recovery,2,10.49,143
1286,recovery,3,10.32,149
1286,recovery,4,10.17,150
1286,recovery,5,10.71,144
1286,recovery,6,10.19,150
1286,recovery,7,10.48,149
1286,recovery,8,10.2,146
1286,recovery,9,10.35,147
1286,recovery,10,10.36,148
1286,recovery,11,10.28,152
1286,recovery,12,9.98,152
1286,recovery,13,10.32,155
1287,trail,1,11.03,142
1287,trail,2,11.04,150
1287,trail,3,11.13,146
1287,trail,4,11.35,141
1287,trail,5,11.27,147
1287,trail,6,11.05,146
1287,trail,7,10.74,156
1288,easy,1,9.29,155
1288,easy,2,9.35,147
1288,easy,3,8.96,151
1288,easy,4,9.06,149
1288,easy,5,9.12,151
1288,easy,6,9.24,152
1288,easy,7,9.09,153
1288,easy,8,8.93,152
1288,easy,9,9.01,152
1288,easy,10,9.4,150
1289,interval,1,5.41,146
1289,interval,2,8.79,141
1289,interval,3,5.41,152
1289,interval,4,8.79,152
1289,interval,5,5.41,149
1289,interval,6,8.79,154
1289,interval,7,5.41,153
1289,interval,8,8.79,148
1289,interval,9,5.41,142
1290,trail,1,10.83,158
1290,trail,2,10.57,154
1290,trail,3,10.51,135
1290,trail,4,10.45,138
1290,trail,5,10.59,157
1290,trail,6,10.76,153
1290,trail,7,10.42,150
1290,trail,8,10.6,153
1291,recovery,1,10.71,148
1291,recovery,2,10.99,143
1291,recovery,3,10.82,144
1291,recovery,4,11.01,147
1291,recovery,5,10.73,141
1291,recovery,6,10.98,151
1291,recovery,7,10.9,148
1291,recovery,8,10.57,140
1291,recovery,9,11.13,160
1291,recovery,10,10.56,153
1291,recovery,11,11.11,154
1291,recovery,12,10.93,150
1292,race,1,7.32,140
1292,race,2,6.88,156
1292,race,3,7.29,150
1292,race,4,6.96,147
1292,race,5,6.91,156
1293,recovery,1,10.33,144
1293,recovery,2,10.36,149
1293,recovery,3,10.92,155
1293,recovery,4,10.71,139
1293,recovery,5,10.38,151
1293,recovery,6,10.4,152
1293,recovery,7,10.6,148
1293,recovery,8,10.31,147
1293,recovery,9,10.5,148
1293,recovery,10,10.34,142
1294,long run,1,10.24,149
1294,long run,2,10.06,154
1294,long run,3,10.45,146
1294,long run,4,10.45,145
1295,long run,1,9.74,143
1295,long run,2,9.65,143
1295,long run,3,9.71,145
1295,long run,4,9.66,150
1295,long run,5,9.59,152
1295,long run,6,10.15,144
1295,long run,7,10.08,145
1295,long run,8,9.43,151
1295,long run,9,9.86,157
1295,long run,10,9.79,151
1295,long run,11,9.83,153
1295,long run,12,9.51,146
1295,long run,13,9.43,143
1295,long run,14,9.79,166
1296,fartlek,1,8.44,148
1296,fartlek,2,8.21,144
1296,fartlek,3,8.93,141
1296,fartlek,4,8.45,158
1296,fartlek,5,8.45,145
1296,fartlek,6,8.5,149
1296,fartlek,7,8.67,142
1297,trail,1,12.01,141
1297,trail,2,11.62,158
1297,trail,3,11.42,143
1297,trail,4,11.71,138
1297,trail,5,12.17,145
1298,trail,1,10.42,144
1298,trail,2,10.64,137
1298,trail,3,10.47,148
1298,trail,4,10.78,149
1298,trail,5,10.45,150
1298,trail,6,10.26,161
1298,trail,7,10.59,140
1298,trail,8,10.53,142
1298,trail,9,10.56,157
1298,trail,10,10.31,154
1298,trail,11,10.61,158
1298,trail,12,10.84,143
1298,trail,13,10.3,147
1298,trail,14,10.18,160
1298,trail,15,10.25,155
1299,fartlek,1,9.08,139
1299,fartlek,2,9.12,149
1299,fartlek,3,9.62,138
1300,long run,1,9.72,141
1300,long run,2,9.29,143
1300,long run,3,9.75,139
1300,long run,4,9.53,138
1300,long run,5,9.37,137
1300,long run,6,9.55,151
1300,long run,7,9.45,151
1301,tempo,1,7.07,146
1301,tempo,2,7.38,147
1301,tempo,3,6.97,142
1301,tempo,4,7.05,141
1301,tempo,5,7.49,144
1301,tempo,6,7.18,147
1301,tempo,7,7.28,146
1301,tempo,8,7.24,158
1301,tempo,9,7.2,158
1301,tempo,10,6.95,156
1301,tempo,11,6.91,159
1301,tempo,12,7.23,147
1301,tempo,13,7.2,158
1302,easy,1,9.39,144
1302,easy,2,9.42,141
1302,easy,3,9.43,143
1302,easy,4,9.4,146
1302,easy,5,9.36,153
1302,easy,6,9.21,135
1302,easy,7,9.17,151
1302,easy,8,9.56,158
1302,easy,9,8.92,147
1302,easy,10,9.87,155
1302,easy,11,9.36,156
1302,easy,12,9.12,163
1302,easy,13,9.58,155
1303,tempo,1,8.06,142
1303,tempo,2,7.97,135
1303,tempo,3,7.67,148
1303,tempo,4,7.7,152
1303,tempo,5,7.9,143
1303,tempo,6,8.02,144
1303,tempo,7,7.92,148
1303,tempo,8,7.64,159
1303,tempo,9,7.8,149
1303,tempo,10,7.57,148
1303,tempo,11,7.97,151
1303,tempo,12,8.25,156
1303,tempo,13,7.96,144
1303,tempo,14,7.46,154
1303,tempo,15,7.87,154
1303,tempo,16,7.85,156
1304,long run,1,9.38,143
1304,long run,2,9.84,145
1304,long run,3,9.28,146
1304,long run,4,9.96,150
1304,long run,5,9.72,144
1304,long run,6,9.79,148
1304,long run,7,9.66,152
1304,long run,8,9.89,141
1304,long run,9,9.76,156
1304,long run,10,9.91,162
1304,long run,11,9.82,148
1304,long run,12,9.87,161
1304,long run,13,9.51,155
1305,trail,1,11.23,144
1305,trail,2,11.45,141
1305,trail,3,10.98,145
1305,trail,4,10.85,151
1305,trail,5,10.61,153
1305,trail,6,11.03,148
1305,trail,7,11.09,149
1305,trail,8,11.42,141
1305,trail,9,11.43,152
1305,trail,10,10.93,150
1305,trail,11,11.22,152
1305,trail,12,10.83,151
1305,trail,13,11.07,149
1306,easy,1,8.92,146
1306,easy,2,8.79,149
1306,easy,3,9.12,146
1306,easy,4,9.17,154
1306,easy,5,9.03,144
1306,easy,6,9.1,157
1306,easy,7,9.01,148
1306,easy,8,9.29,147
1306,easy,9,9.07,143
1307,tempo,1,7.87,147
1307,tempo,2,7.97,141
1307,tempo,3,7.99,139
1307,tempo,4,7.84,151
1307,tempo,5,8.15,146
1308,race,1,7.3,137
1308,race,2,7.39,154
1308,race,3,7.51,148
1309,easy,1,8.75,138
1309,easy,2,8.68,147
1309,easy,3,8.44,147
1309,easy,4,8.76,153
1309,easy,5,8.35,155
1309,easy,6,8.45,155
1309,easy,7,8.95,147
1309,easy,8,8.58,143
1309,easy,9,8.7,153
1309,easy,10,8.64,151
1310,interval,1,5.0,141
1310,interval,2,7.76,145
1310,interval,3,5.0,147
1310,interval,4,7.76,144
1311,interval,1,5.19,144
1311,interval,2,8.44,147
1311,interval,3,5.19,141
1311,interval,4,8.44,143
1311,interval,5,5.19,154
1311,interval,6,8.44,147
1311,interval,7,5.19,152
1311,interval,8,8.44,144
1311,interval,9,5.19,157
1311,interval,10,8.44,157
1311,interval,11,5.19,154
1311,interval,12,8.44,150
1312,fartlek,1,8.23,141
1312,fartlek,2,7.7,145
1312,fartlek,3,7.49,142
1312,fartlek,4,7.66,145
1312,fartlek,5,7.86,145
1312,fartlek,6,7.53,141
1312,fartlek,7,7.66,145
1312,fartlek,8,7.49,146
1312,fartlek,9,8.07,145
1312,fartlek,10,7.76,144
1312,fartlek,11,7.49,150
1312,fartlek,12,7.6,158
1313,race,1,6.29,141
1313,race,2,7.13,155
1313,race,3,6.79,147
1313,race,4,7.22,139
1313,race,5,7.09,141
1313,race,6,6.87,157
1313,race,7,6.89,152
1313,race,8,6.7,145
1313,race,9,7.06,153
1313,race,10,7.25,148
1313,race,11,6.78,143
1314,fartlek,1,8.33,146
1314,fartlek,2,8.02,139
1314,fartlek,3,8.08,149
1314,fartlek,4,8.13,146
1314,fartlek,5,8.29,153
1314,fartlek,6,8.36,151
1314,fartlek,7,8.04,151
1314,fartlek,8,8.21,149
1314,fartlek,9,8.24,156
1314,fartlek,10,7.98,146
1314,fartlek,11,8.37,146
1314,fartlek,12,8.45,167
1315,long run,1,8.79,149
1315,long run,2,9.19,137
1315,long run,3,8.7,146
1315,long run,4,9.18,144
1315,long run,5,9.28,145
1315,long run,6,9.3,155
1315,long run,7,9.04,147
1315,long run,8,8.8,155
1315,long run,9,8.85,147
1315,long run,10,9.28,153
1315,long run,11,8.66,152
1316,fartlek,1,7.54,146
1316,fartlek,2,7.76,150
1316,fartlek,3,7.73,141
1316,fartlek,4,7.95,152
1316,fartlek,5,7.44,145
1316,fartlek,6,7.64,147
1316,fartlek,7,7.9,147
1316,fartlek,8,7.76,155
1316,fartlek,9,7.52,150
1317,tempo,1,7.79,139
1317,tempo,2,7.96,147
1317,tempo,3,7.67,147
1317,tempo,4,8.09,150
1317,tempo,5,7.83,154
1317,tempo,6,8.14,151
1317,tempo,7,7.88,143
1317,tempo,8,7.91,143
1317,tempo,9,8.35,155
1317,tempo,10,8.04,152
1317,tempo,11,7.93,161
1317,tempo,12,7.65,153
1317,tempo,13,7.74,145
1317,tempo,14,8.05,149
1317,tempo,15,7.82,152
1317,tempo,16,7.85,165
1318,trail,1,11.97,146
1318,trail,2,12.04,140
1318,trail,3,11.81,151
1318,trail,4,11.8,152
1318,trail,5,12.3,149
1318,trail,6,12.27,143
1318,trail,7,12.02,155
1318,trail,8,12.45,141
1318,trail,9,12.17,147
1318,trail,10,12.12,155
1319,race,1,6.6,146
1319,race,2,7.08,152
1319,race,3,7.03,148
1319,race,4,7.01,146
1319,race,5,6.87,150
1319,race,6,6.81,148
1319,race,7,7.15,139
1319,race,8,7.09,155
1319,race,9,6.78,148
1319,race,10,7.34,146
1319,race,11,6.77,159
1320,trail,1,11.83,147
1320,trail,2,11.66,141
1320,trail,3,11.73,144
1320,trail,4,11.63,150
1320,trail,5,11.52,145
1320,trail,6,11.83,145
1320,trail,7,11.74,146
1320,trail,8,12.03,152
1320,trail,9,11.24,145
1320,trail,10,11.93,155
1320,trail,11,11.61,163
1320,trail,12,11.59,153
1321,interval,1,5.38,146
1321,interval,2,8.74,141
1321,interval,3,5.38,148
1321,interval,4,8.74,148
1321,interval,5,5.38,157
1321,interval,6,8.74,150
1321,interval,7,5.38,156
1321,interval,8,8.74,152
1321,interval,9,5.38,148
1321,interval,10,8.74,146
1321,interval,11,5.38,154
1321,interval,12,8.74,157
1321,interval,13,5.38,154
1321,interval,14,8.74,152
1322,fartlek,1,9.11,149
1322,fartlek,2,8.97,148
1322,fartlek,3,9.19,142
1322,fartlek,4,9.22,152
1322,fartlek,5,9.05,150
1322,fartlek,6,9.18,145
1322,fartlek,7,8.86,150
1322,fartlek,8,9.28,148
1322,fartlek,9,8.99,143
1322,fartlek,10,9.12,159
1322,fartlek,11,9.06,143
1322,fartlek,12,9.48,164
1322,fartlek,13,9.14,153
1322,fartlek,14,9.03,157
1322,fartlek,15,9.62,158
1322,fartlek,16,9.56,152
1323,long run,1,9.87,154
1323,long run,2,9.77,142
1323,long run,3,10.1,145
1323,long run,4,9.65,146
1323,long run,5,9.93,156
1323,long run,6,9.55,146
1323,long run,7,9.94,150
1323,long run,8,9.92,149
1324,easy,1,9.42,142
1324,easy,2,9.64,136
1324,easy,3,9.71,144
1324,easy,4,9.14,143
1324,easy,5,9.58,139
1324,easy,6,9.67,146
1324,easy,7,9.49,155
1324,easy,8,9.66,152
1324,easy,9,9.17,143
1324,easy,10,9.52,154
1324,easy,11,9.67,156
1324,easy,12,9.29,154
1324,easy,13,9.16,154
1324,easy,14,9.65,151
1324,easy,15,9.34,158
1325,interval,1,5.43,146
1325,interval,2,8.83,154
1325,interval,3,5.43,145
1325,interval,4,8.83,140
1325,interval,5,5.43,156
1326,trail,1,10.48,150
1326,trail,2,10.38,145
1326,trail,3,10.54,152
1326,trail,4,10.53,141
1326,trail,5,10.37,142
1327,tempo,1,7.05,148
1327,tempo,2,7.3,155
1327,tempo,3,6.89,143
1327,tempo,4,6.49,153
1327,tempo,5,7.04,149
1327,tempo,6,7.08,143
1327,tempo,7,6.74,140
1327,tempo,8,7.06,154
1327,tempo,9,7.11,144
1327,tempo,10,6.54,157
1327,tempo,11,7.17,142
1327,tempo,12,7.19,154
1327,tempo,13,6.89,152
1328,race,1,7.89,140
1328,race,2,7.96,139
1328,race,3,7.75,140
1328,race,4,7.8,146
1328,race,5,8.05,157
1328,race,6,7.84,140
1328,race,7,7.66,149
1328,race,8,8.07,148
1328,race,9,8.18,145
1328,race,10,8.14,150
1328,race,11,8.1,159
1328,race,12,7.78,154
1329,trail,1,12.02,149
1329,trail,2,11.89,148
1329,trail,3,11.74,150
1329,trail,4,11.83,152
1329,trail,5,11.6,145
1329,trail,6,11.82,144
1329,trail,7,11.83,141
1329,trail,8,12.07,151
1329,trail,9,11.75,147
1329,trail,10,11.75,154
1329,trail,11,11.51,158
1329,trail,12,11.94,158
1329,trail,13,11.52,155
1329,trail,14,11.71,155
1329,trail,15,11.67,156
1330,long run,1,10.94,144
1330,long run,2,11.08,144
1330,long run,3,11.02,145
1330,long run,4,10.9,143
1330,long run,5,10.98,154
1330,long run,6,11.07,155
1330,long run,7,10.82,152
1330,long run,8,11.39,159
1330,long run,9,11.21,163
1330,long run,10,11.28,161
1331,long run,1,9.29,137
1331,long run,2,9.92,153
1331,long run,3,9.86,155
1331,long run,4,9.79,148
1331,long run,5,9.72,149
1331,long run,6,10.04,143
1332,recovery,1,11.75,140
1332,recovery,2,11.65,151
1332,recovery,3,11.25,150
1332,recovery,4,11.18,137
1332,recovery,5,11.45,149
1332,recovery,6,11.52,140
1332,recovery,7,11.7,144
1332,recovery,8,11.45,154
1332,recovery,9,11.71,142
1332,recovery,10,11.73,145
1332,recovery,11,11.59,147
1332,recovery,12,11.67,145
1332,recovery,13,11.42,147
1332,recovery,14,11.27,155
1332,recovery,15,11.39,147
1333,fartlek,1,8.38,145
1333,fartlek,2,8.53,152
1333,fartlek,3,8.57,153
1333,fartlek,4,8.1,140
1333,fartlek,5,8.12,153
1333,fartlek,6,8.1,141
1333,fartlek,7,8.54,147
1333,fartlek,8,8.45,147
1333,fartlek,9,8.31,152
1333,fartlek,10,8.14,147
1334,race,1,6.83,143
1334,race,2,7.08,145
1334,race,3,6.79,145
1335,tempo,1,7.47,149
1335,tempo,2,7.95,148
1335,tempo,3,7.75,149
1335,tempo,4,8.04,143
1335,tempo,5,7.93,152
1335,tempo,6,8.14,149
1335,tempo,7,7.87,153
1335,tempo,8,8.17,143
1335,tempo,9,7.95,153
1335,tempo,10,7.66,149
1335,tempo,11,7.76,146
1335,tempo,12,7.8,157
1335,tempo,13,7.94,152
1336,fartlek,1,8.57,149
1336,fartlek,2,9.18,145
1336,fartlek,3,8.75,162
1336,fartlek,4,8.68,153
1337,tempo,1,7.27,133
1337,tempo,2,7.27,146
1337,tempo,3,7.05,145
1337,tempo,4,7.52,148
1337,tempo,5,7.17,151
1337,tempo,6,7.21,139
1337,tempo,7,7.3,146
1337,tempo,8,7.08,148
1337,tempo,9,7.3,152
1337,tempo,10,7.16,153
1337,tempo,11,7.16,150
1337,tempo,12,7.23,154
1337,tempo,13,7.11,153
1337,tempo,14,6.95,150
1337,tempo,15,7.29,156
1337,tempo,16,6.8,146
1338,fartlek,1,8.9,138
1338,fartlek,2,8.55,151
1338,fartlek,3,9.03,141
1338,fartlek,4,8.74,141
1338,fartlek,5,8.91,148
1338,fartlek,6,8.7,154
1338,fartlek,7,8.73,154
1338,fartlek,8,8.65,147
1338,fartlek,9,8.31,150
1338,fartlek,10,8.23,160
1338,fartlek,11,8.57,158
1338,fartlek,12,8.5,158
1338,fartlek,13,8.51,156
1339,tempo,1,7.95,139
1339,tempo,2,7.78,143
1339,tempo,3,7.57,143
1339,tempo,4,7.69,143
1339,tempo,5,7.5,144
1339,tempo,6,7.23,155
1340,long run,1,11.18,139
1340,long run,2,10.49,137
1340,long run,3,11.14,149
1340,long run,4,11.07,150
1340,long run,5,10.91,145
1340,long run,6,10.82,150
1340,long run,7,10.86,147
1340,long run,8,11.12,148
1340,long run,9,11.0,144
1340,long run,10,11.16,152
1340,long run,11,11.08,150
1340,long run,12,11.21,155
1340,long run,13,11.05,145
1341,easy,1,9.7,142
1341,easy,2,9.59,149
1341,easy,3,9.71,147
1341,easy,4,9.48,151
1341,easy,5,9.74,156
1341,easy,6,9.82,141
1341,easy,7,9.81,147
1341,easy,8,9.89,146
1342,recovery,1,12.19,140
1342,recovery,2,12.13,149
1342,recovery,3,12.31,152
1342,recovery,4,12.07,136
1342,recovery,5,12.16,153
1342,recovery,6,11.98,150
1342,recovery,7,11.8,144
1342,recovery,8,12.25,141
1343,race,1,6.92,145
1343,race,2,7.18,152
1343,race,3,6.97,144
1343,race,4,6.74,149
1343,race,5,6.65,147
1343,race,6,6.99,135
1344,easy,1,9.77,149
1344,easy,2,9.99,149
1344,easy,3,9.89,146
1344,easy,4,9.66,151
1344,easy,5,9.83,154
1344,easy,6,9.85,149
1344,easy,7,9.9,155
1344,easy,8,9.96,144
1344,easy,9,9.87,156
1344,easy,10,10.21,148
1344,easy,11,10.03,146
1345,recovery,1,10.9,146
1345,recovery,2,10.93,137
1345,recovery,3,11.12,140
1345,recovery,4,10.75,143
1345,recovery,5,11.19,156
1345,recovery,6,11.19,145
1345,recovery,7,10.91,138
1345,recovery,8,10.69,149
1345,recovery,9,11.36,150
1345,recovery,10,11.2,160
1345,recovery,11,10.9,160
1345,recovery,12,10.59,147
1345,recovery,13,10.98,156
1345,recovery,14,10.74,159
1345,recovery,15,11.03,155
1346,long run,1,10.31,144
1346,long run,2,10.15,140
1346,long run,3,10.22,143
1346,long run,4,10.37,139
1346,long run,5,10.0,150
1346,long run,6,10.25,152
1346,long run,7,10.0,142
1346,long run,8,10.3,144
1346,long run,9,9.97,146
1346,long run,10,10.18,145
1346,long run,11,10.04,154
1346,long run,12,10.21,150
1346,long run,13,9.92,155
1346,long run,14,10.03,151
1347,race,1,7.04,151
1347,race,2,6.6,150
1347,race,3,6.72,152
1347,race,4,6.91,146
1347,race,5,6.77,157
1347,race,6,6.87,146
1347,race,7,6.83,151
1347,race,8,6.53,154
1347,race,9,7.11,167
1347,race,10,6.81,157
1347,race,11,7.15,150
1347,race,12,6.9,155
1348,tempo,1,7.12,139
1348,tempo,2,6.2,152
1348,tempo,3,6.8,142
1348,tempo,4,7.27,142
1348,tempo,5,6.98,154
1348,tempo,6,6.93,144
1349,trail,1,10.58,143
1349,trail,2,10.81,150
1349,trail,3,10.67,146
1349,trail,4,11.13,151
1349,trail,5,10.78,150
1349,trail,6,10.52,155
1349,trail,7,10.4,154
1349,trail,8,10.95,144
1349,trail,9,10.83,142
1349,trail,10,10.89,151
1349,trail,11,10.68,156
1349,trail,12,10.8,150
1349,trail,13,11.01,156
1349,trail,14,10.77,157
1349,trail,15,10.54,155
1349,trail,16,10.91,153
1350,fartlek,1,8.49,140
1350,fartlek,2,7.57,146
1350,fartlek,3,7.74,149
1350,fartlek,4,8.51,150
1350,fartlek,5,7.78,153
1350,fartlek,6,7.88,148
1350,fartlek,7,8.13,144
1350,fartlek,8,8.09,143
1350,fartlek,9,8.08,149
1350,fartlek,10,8.29,145
1350,fartlek,11,7.8,149
1350,fartlek,12,8.02,147
1350,fartlek,13,7.98,151
1351,easy,1,10.37,147
1351,easy,2,10.7,143
1351,easy,3,10.47,145
1351,easy,4,10.27,145
1351,easy,5,10.37,152
1351,easy,6,10.06,144
1351,easy,7,10.32,145
1351,easy,8,10.13,152
1352,long run,1,10.61,147
1352,long run,2,10.98,145
1352,long run,3,10.35,148
1352,long run,4,10.11,151
1353,long run,1,9.18,149
1353,long run,2,9.36,135
1353,long run,3,9.29,154
1353,long run,4,9.2,141
1353,long run,5,9.39,151
1354,long run,1,10.08,150
1354,long run,2,9.97,143
1354,long run,3,9.95,149
1354,long run,4,9.87,148
1354,long run,5,9.72,146
1354,long run,6,9.63,143
1354,long run,7,9.55,152
1354,long run,8,9.7,150
